Solving by Dynamic Programming...
buffer: HS problem 2201 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
1 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 
0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 
1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 
0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 
Best Sequence: 
16 2 19 17 14 10 6 13 12 11 7 5 18 9 8 15 4 3 1 0 
0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 
0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 
1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 
1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 
OpenStacks: 11
Took 474.2 seconds

buffer: HS problem 2202 size 20 20 density  0.20
numCustomers: 20
numProducts: 20
0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 
0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 1 1 0 0 
0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 
0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 
0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 
0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
