Solving by Dynamic Programming...
buffer: HS problem 2421 size 30 15 density  0.20
numCustomers: 30
numProducts: 15
1 0 0 0 1 1 0 0 1 0 0 0 0 1 1 
0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 
1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 
0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 
0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 
0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 
Best Sequence: 
1 7 5 2 14 8 12 6 11 13 10 9 4 3 0 
0 0 1 0 1 1 0 0 0 1 0 0 1 0 1 
0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 
1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 1 1 1 0 0 0 0 0 1 1 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 
OpenStacks: 14
Took 12.12 seconds

buffer: HS problem 2422 size 30 15 density  0.20
numCustomers: 30
numProducts: 15
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 
1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 
0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 
0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 
0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 
0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 
0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 
1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 
0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 
1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 
0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 
Best Sequence: 
12 11 8 10 4 2 7 14 5 13 9 6 3 1 0 
0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 
1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 
1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 
1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 
