HS problem 3411 size 40 20 density  0.20
40 20
0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 
0 0 0 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0 
0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 
0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 
1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 
1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 
1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 
0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
1 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 
1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 
0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 
0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 
0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 
1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 
1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 
0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 
0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 

HS problem 3412 size 40 20 density  0.20
40 20
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 
0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 
1 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 
1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 
0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 
0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 
1 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 
