HS problem 2421 size 30 15 density  0.20
30 15
1 0 0 0 1 1 0 0 1 0 0 0 0 1 1 
0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 
1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 
0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 
0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 
0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 
0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 
0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 

HS problem 2422 size 30 15 density  0.20
30 15
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 
1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 
0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 
0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 
0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 
0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 
0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 
1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 
0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 
1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 
0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 

HS problem 2423 size 30 15 density  0.20
30 15
0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 
0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 
0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 1 0 1 1 0 0 0 1 0 0 
1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 
1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 
1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 
0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 
0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 

HS problem 2424 size 30 15 density  0.20
30 15
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 1 1 1 0 0 0 0 1 0 0 1 1 
1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 
0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 
0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 
0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 
1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
