HS problem 1 size 10 10 density  0.20
10 10
0 0 0 0 1 0 0 1 0 0 
0 0 1 0 0 1 0 0 0 1 
1 0 0 1 0 0 0 0 0 1 
1 0 1 0 1 0 1 1 0 0 
0 0 0 0 0 0 0 1 1 0 
0 0 0 0 1 0 1 0 1 0 
0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 1 0 

HS problem 2 size 10 10 density  0.20
10 10
0 0 0 0 0 1 0 0 0 1 
1 1 0 0 0 0 1 0 0 1 
0 1 1 1 1 1 0 0 0 0 
1 0 1 0 0 0 1 0 0 0 
0 0 0 0 0 1 0 0 1 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 1 0 0 
0 0 1 1 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 

HS problem 3 size 10 10 density  0.20
10 10
0 1 0 0 0 0 0 1 0 1 
0 1 0 1 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
0 1 0 0 0 0 0 0 1 0 
0 0 1 0 1 1 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 
0 1 1 0 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 
1 0 0 0 0 0 0 0 0 1 
1 1 0 1 0 0 0 0 1 0 

HS problem 4 size 10 10 density  0.20
10 10
0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 
0 0 0 1 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 
1 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 1 0 1 0 1 
0 0 1 1 0 0 0 0 0 1 

HS problem 5 size 10 10 density  0.20
10 10
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
1 0 1 1 0 1 1 0 0 0 
0 1 0 0 1 0 0 0 1 0 
0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 

HS problem 6 size 10 10 density  0.20
10 10
1 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 
0 1 1 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
1 0 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 
0 0 0 1 1 0 1 0 0 1 
1 0 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 1 0 0 1 1 

